"","review","brand","variety","style","country","stars","year","top_ten"
"1485",1096,"Amianda","Tachia Noodles - Hot & Spicy Sauce","Pack","Taiwan",3.5,"0",0
"1486",1095,"Amianda","Tachia Dried Noodles - Fried Shallot","Pack","Taiwan",3.25,"0",0
"1487",1094,"Amianda","Thin Noodles - Sesame Oil","Pack","Taiwan",4.25,"0",0
"1488",1093,"Amianda","Hakka Flat Noodles - Satay Sauce","Pack","Taiwan",4.5,"0",0
"1489",1092,"Amianda","Tachia Dried Noodles - Rou Zhou Meat Sauce","Pack","Taiwan",5,"0",0
"1490",1091,"Amianda","Homely Dried Noodles - Original Flavor ","Pack","Taiwan",4,"0",0
"1491",1090,"Amianda","Dried Noodles - Spicy Sauerkraut","Pack","Taiwan",3.25,"0",0
"1492",1089,"Amianda","Hakka Flat Noodles - Fried Bean Sauce","Pack","Taiwan",4.25,"0",0
"1493",1088,"Amianda","Tachia Dried Noodles - Peppery","Pack","Taiwan",3.75,"0",0
"1494",1087,"MyKuali","Penang White Curry Noodle","Pack","Malaysia",5,"2014",1
"1495",1086,"Sawadee","Indian Curry Flavour","Pack","UK",3,"0",0
"1496",1085,"Vina Acecook","Hao Hao Mi Goreng Shrimp & Onion Flavour","Pack","Vietnam",3.5,"0",0
"1497",1084,"Mr. Noodles","Noodles In A Cup Chicken Simulated Flavour","Cup","Canada",1.5,"0",0
"1498",1083,"Nissin","GooTa Demi Hamburg-Men","Cup","Japan",4.75,"0",0
"1499",1082,"Indomie","Mi Goreng Cabe Ijo","Pack","Indonesia",4.5,"0",0
"1500",1081,"Deshome","Aloe Noodle Sesame Sauce","Pack","Taiwan",3.25,"0",0
"1501",1080,"Deshome","Black Eyed Beans Noodle Basil Sauce & Sesame Sauce","Pack","Taiwan",3.5,"0",0
"1502",1079,"Deshome","Aloe Noodle Vegetable Sauce","Pack","Taiwan",5,"0",0
"1503",1078,"Deshome","Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce","Pack","Taiwan",3.75,"0",0
"1504",1077,"Deshome","Aloe Noodle Red Onion & Sesame Sauce","Pack","Taiwan",5,"0",0
"1505",1076,"Deshome","Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce","Pack","Taiwan",3.75,"0",0
"1506",1075,"Deshome","Aloe Noodle With Basil Sauce","Pack","Taiwan",5,"0",0
"1507",1074,"Deshome","Pollen Noodles Sesame Sauce & Soy Sauce","Pack","Taiwan",4.25,"0",0
"1508",1073,"Deshome","Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce","Pack","Taiwan",3.75,"0",0
"1509",1072,"Deshome","Aloe Noodle With Spicy Soybean Sauce","Pack","Taiwan",4,"0",0
"1510",1071,"Nissin","Raoh Soy Sauce Taste","Pack","Japan",4,"0",0
"1511",1070,"HoMyeonDang","Premium Noodle House Pork & Seafood Flavor","Pack","South Korea",4,"0",0
"1512",1069,"Nissin","Raoh Rich Miso Flavor","Bowl","Japan",5,"0",0
"1513",1068,"Koka","Oriental Instant Noodles Stir Fried Noodles","Pack","Singapore",3.75,"0",0
"1514",1067,"Nissin","Cup Noodle Red Shock","Cup","Japan",3.75,"0",0
"1515",1066,"Tasty Bite","1 Step-1 Minute Asian Noodles Pad Thai","Pack","USA",3.5,"0",0
"1516",1065,"Tasty Bite","1 Step-1 Minute Asian Noodles Kung Pao","Pack","USA",4.25,"0",0
"1517",1064,"Tasty Bite","1 Step-1 Minute Asian Noodles Mushroom Lo Mein","Pack","USA",4,"0",0
"1518",1063,"Tasty Bite","1 Step-1 Minute Asian Noodles Thai Basil","Pack","USA",3.75,"0",0
"1519",1062,"Tasty Bite","1 Step-1 Minute Asian Noodles Lemongrass Ginger","Pack","USA",3.75,"0",0
"1520",1061,"Tasty Bite","1 Step-1 Minute Asian Noodles Toasted Sesame","Pack","USA",4,"0",0
"1521",1060,"Star Anise Foods","Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness","Pack","USA",3.75,"0",0
"1522",1059,"Mamee","Oriental Noodles Curry Flavour","Pack","Malaysia",3.25,"0",0
"1523",1058,"A-Sha Dry Noodle","Dry Noodle Mandarin Noodle - Original Sauce","Pack","Taiwan",4,"0",0
"1524",1057,"A-Sha Dry Noodle","Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce","Pack","Taiwan",3.5,"0",0
"1525",1056,"A-Sha Dry Noodle","Dry Noodle Mandarin Noodle - Onion Oil Sauce","Pack","Taiwan",5,"0",0
"1526",1055,"A-Sha Dry Noodle","Dry Noodle QQ Thin Noodle - BBQ Sauce","Pack","Taiwan",5,"0",0
"1527",1054,"A-Sha Dry Noodle","No. 10 Mandarin Noodle - Black Pepper Sauce","Pack","Taiwan",3.75,"0",0
"1528",1053,"A-Sha Dry Noodle","Dry Noodle Tainan Noodle - Sesame Sauce","Pack","Taiwan",4,"0",0
"1529",1052,"A-Sha Dry Noodle","Dry Noodle Hakka Noodle - Chili Sauce","Pack","Taiwan",4.25,"0",0
"1530",1051,"Maruchan","Seimen Japanese Instant Ramen Noodles Soy Sauce Taste","Pack","Japan",3.75,"0",0
"1531",1050,"Knorr","Japanese Pork Bone Flavour Quick Serve Macaroni","Pack","Hong Kong",3,"0",0
"1532",1049,"Mr. Noodles","Bowl Beef Simulated Flavor","Bowl","Canada",2,"0",0
"1533",1048,"Ottogi","Cheese Bokki","Cup","South Korea",3.5,"0",0
"1534",1047,"New Touch","Yakisoba Noodle","Tray","Japan",4,"0",0
"1535",1046,"Myojo","Stir Fry Noodles Japanese Style Noodles With Sauce","Pack","USA",4,"0",0
"1536",1045,"Nissin","Chow Mein Chicken","Tray","USA",3.5,"0",0
"1537",1044,"Nongshim","Shin Ramyun Noodle Spicy Mushroom","Bowl","China",3.25,"0",0
"1538",1043,"Chewy","Rice Vermicelli Satay Chicken","Pack","China",3,"0",0
"1539",1042,"Nongshim","Potato Pork Ramyun","Pack","China",5,"0",0
"1540",1041,"Ko-Lee","Instant Noodles Super Chow Mein","Pack","UK",4,"0",0
"1541",1040,"Western Family","Instant Noodles Vegetable Flavour","Pack","Canada",1,"0",0
"1542",1039,"Maruchan","Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables","Bowl","USA",4.25,"0",0
"1543",1038,"Itomen","Chanponmen","Pack","Japan",4.25,"0",0
"1544",1037,"Emart","Dare You Habanero Jjamppong","Pack","South Korea",4,"0",0
"1545",1036,"Golden Wheat","Korean Style Spicy Shrimp Noodle Soup","Bowl","China",3.5,"0",0
"1546",1035,"Wei Lih","Spicy Sichuan Flavor Instant Noodle","Bowl","Taiwan",3.5,"0",0
"1547",1034,"Western Family","Instant Noodles In A Cup Spicy Chicken","Cup","Canada",2.25,"0",0
"1548",1033,"Nissin","King Cup Noodle BBQ Chicken & Onion","Cup","Japan",3.75,"0",0
"1549",1032,"Mama","Authentic Thai Cuisine Pad Thai","Pack","Thailand",4,"0",0
"1550",1031,"HoMyeonDang","Premium Noodle House Don Ramyun","Pack","South Korea",4,"0",0
"1551",1030,"Samyang Foods","60 Ingredients Assorted Vegetable SK Version","Pack","South Korea",3.75,"0",0
"1552",1029,"Samyang Foods","Nagasaki Crab Jjampong","Pack","South Korea",5,"0",0
"1553",1028,"Samyang Foods","Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun)","Pack","South Korea",4,"0",0
"1554",1027,"Samyang Foods","Yukgaejang Beef Ramyun","Bowl","South Korea",4,"0",0
"1555",1026,"Samyang Foods","Bajirak Kalgugsu","Pack","South Korea",3.75,"0",0
"1556",1025,"Samyang Foods","Hot Chacharoni","Pack","South Korea",3.75,"0",0
"1557",1024,"HoMyeonDang","Premium Noodle House Tofu Fried Noodle","Pack","South Korea",3.5,"0",0
"1558",1023,"Samyang Foods","Samyang Ramyun","Pack","South Korea",4.5,"0",0
"1559",1022,"HoMyeonDang","Premuim Noodle House Crab Jjampong","Pack","South Korea",5,"0",0
"1560",1021,"Samyang Foods","Beef Flavor Ramyun (SK Version)","Pack","South Korea",4.25,"0",0
"1561",1020,"Samyang Foods","Nagasaki Jjampong","Bowl","South Korea",4.75,"0",0
"1562",1019,"Samyang Foods","Kimchi Ramyun (SK Version)","Pack","South Korea",4,"0",0
"1563",1018,"Samyang Foods","Ganjjampong","Pack","South Korea",4.25,"0",0
"1564",1017,"Samyang Foods","Sutah (SK Version)","Pack","South Korea",3.75,"0",0
"1565",1016,"Nissin","Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup","Cup","USA",3.5,"0",0
"1566",1015,"Tradition","Oriental Style Ramen Noodle Soup","Pack","USA",2.75,"0",0
"1567",1014,"Nissin","King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ)","Bowl","Japan",4.25,"0",0
"1568",1013,"Vina Acecook","Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour)","Pack","Vietnam",3.5,"0",0
"1569",1012,"Unox","Good Noodles Oosterse Kip (Oriental Chicken)","Pack","Holland",3.5,"0",0
"1570",1011,"Maruchan","Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables","Bowl","USA",4,"0",0
"1571",1010,"Golden Wheat","Korean Style Spicy Beef Noodle Soup","Bowl","China",3.75,"0",0
"1572",1009,"Western Family","Instant Noodles In A Cup Oriental","Cup","Canada",2,"0",0
"1573",1008,"Ottogi","Sesame Flavor Noodle Bowl","Bowl","South Korea",3.5,"0",0
"1574",1007,"Nissin","Demae Ramen Sesame Oil Flavour Noodles With Soup Base","Bowl","Hong Kong",4.5,"0",0
"1575",1006,"Amino","Barszcz czerwony (Borscht)","Pack","Poland",4,"0",0
"1576",1005,"Four Seas","Chicken Flavour","Bowl","China",2.75,"0",0
"1577",1004,"Wai Wai","Artificial Pork Flavour","Pack","Thailand",3,"0",0
"1578",1003,"Nissin","Chow Mein Spicy Teriyaki Beef","Tray","USA",4.5,"0",0
"1579",1002,"Mr. Noodles","Bowl Spicy Chicken Simulated Flavour","Bowl","Canada",2,"0",0
"1580",1001,"Paldo","ДОШИРАК (Dosirac) Beef Flavor","Pack","South Korea",3.5,"0",0
"1581",1000,"Maruchan","Yakisoba Beef Taco Flavor","Tray","USA",4.25,"0",0
"1582",999,"Pot Noodle","Tony's Doner Kebab","Cup","UK",1.5,"0",0
"1583",998,"Nongshim","Shin Ramyun Black Spicy Beef","Cup","South Korea",4.5,"0",0
"1584",997,"Sakurai Foods","Miso Stew Instant Udon (Winter)","Pack","Japan",4.25,"0",0
"1585",996,"Maruchan","Bowl Chicken Flavor","Bowl","USA",4,"0",0
"1586",995,"Ko-Lee","Instant Noodles Beef","Pack","UK",3,"0",0
"1587",994,"Wai Wai","Tom Yum Shrimp Flavour","Pack","Thailand",3.25,"0",0
"1588",993,"Unox","Sate","Pack","Holland",3.5,"0",0
"1589",992,"Prima Taste","Singapore Laksa La Mian","Pack","Singapore",5,"2013",1
"1590",991,"Prima Taste","Singapore Curry La Mian","Pack","Singapore",5,"2013",2
"1591",990,"Nissin","Pan Asian Kitchen Spicy Pad Thai","Tray","USA",2.75,"0",0
"1592",989,"GS25","Gonghwachun Jjamppong","Pack","South Korea",4,"0",0
"1593",988,"Amino","Ogorkowa","Pack","Poland",3.25,"0",0
"1594",987,"Trident","Singapore Soft Noodles","Pack","Australia",2.75,"0",0
"1595",986,"Paldo","Jong-Gah-Jip Kimchi Ramen","Pack","South Korea",4,"0",0
"1596",985,"Ko-Lee","Go Noodles Thai Hot & Spicy Tom Yum","Cup","UK",1,"0",0
"1597",984,"Sun Noodle","Ramen Shoyu Flavor","Tray","USA",5,"0",0
"1598",983,"Sun Noodle","Tantanmen Spicy Sesame (Mild)","Tray","USA",3.75,"0",0
"1599",982,"Sun Noodle","Ramen Miso Flavor","Tray","USA",5,"0",0
"1600",981,"S&S","Saimin","Pack","USA",4,"0",0
"1601",980,"Sun Noodle","Cold Ramen Soy Sauce Vinaigrette","Tray","USA",4,"0",0
"1602",979,"Sun Noodle","Nama Soba Buckwheat Noodle","Tray","USA",4,"0",0
"1603",978,"Sun Noodle","Ramen Pork Flavor","Tray","USA",5,"0",0
"1604",977,"Sun Noodle","Yakisoba","Pack","USA",4.5,"0",0
"1605",976,"Nissin","Donbei Tensoba","Bowl","Japan",4,"0",0
"1606",975,"Ottogi","Spaghetti Ramen","Bowl","South Korea",4.5,"0",0
"1607",974,"Pot Noodle","Chilli Beef Flavour","Cup","UK",2.25,"0",0
"1608",973,"Annie Chun's","Ramen House Spicy Chicken Ramen","Pack","USA",4,"0",0
"1609",972,"Springlife","Spinach With Organic Noodles","Pack","China",3,"0",0
"1610",971,"Annie Chun's","Soup Bowl Chinese Chicken","Bowl","USA",4.25,"0",0
"1611",970,"Annie Chun's","Noodle Express Spicy Szechuan","Tray","USA",2,"0",0
"1612",969,"Annie Chun's","Soup Bowl Vietnamese Pho","Bowl","USA",4,"0",0
"1613",968,"Annie Chun's","Noodle Express Teriyaki","Tray","USA",3,"0",0
"1614",967,"Annie Chun's","Soup Bowl South Korean Kimchi","Bowl","USA",4.5,"0",0
"1615",966,"Annie Chun's","Ramen House Spring Vegetable Ramen","Pack","USA",4,"0",0
"1616",965,"Annie Chun's","Noodle Express Chinese Chow Mein","Tray","USA",3.75,"0",0
"1617",964,"Nissin","Raoh Backfat Rich Soy Sauce Flavor","Bowl","Japan",5,"0",0
"1618",963,"Pot Noodle","Mr. Chu’s Golden Noodle No. 7 Sticky Rib","Cup","UK",3.25,"0",0
"1619",962,"Nongshim","Bowl Noodle Soup Spicy Seafood Flavor (New Version)","Bowl","USA",4.25,"0",0
"1620",961,"Trident","Chow Mein Soft Noodles","Pack","Australia",2.75,"0",0
"1621",960,"Nissin","Bowl Noodles Hot & Spicy Super Picante","Bowl","USA",3.25,"0",0
"1622",959,"Sakurai Foods","ARCHE Naturküche Ramen Mit Ingwer","Pack","Japan",3.25,"0",0
"1623",958,"Sakurai Foods","Soy Sauce Ramen","Bowl","Japan",4.25,"0",0
"1624",957,"Sakurai Foods","100% Vegetarian Soy Sauce Flavor","Pack","Japan",4.25,"0",0
"1625",956,"Sakurai Foods","Sesame Noodles","Pack","Japan",5,"0",0
"1626",955,"Sakurai Foods","Miso Ramen","Bowl","Japan",4,"0",0
"1627",954,"Sakurai Foods","ARCHE Naturküche Japanische Nudelsuppe","Pack","Japan",3.25,"0",0
"1628",953,"Sakurai Foods","Soy Sauce Ramen","Pack","Japan",4.75,"0",0
"1629",952,"Pot Noodle","Sweet & Spicy","Cup","UK",3.5,"0",0
"1630",951,"Vifon","Pomidorowa (Mild Tomato)","Pack","Poland",4,"0",0
"1631",950,"Ottogi","Kiss Myon","Cup","South Korea",3.75,"0",0
"1632",949,"Ko-Lee","Instant Noodles Chicken ","Pack","UK",3.5,"0",0
"1633",948,"Trident","Hot & Spicy 2 Minute Noodles","Pack","Australia",3.5,"0",0
"1634",947,"Maruchan","Yakisoba Jalapeno Cheddar","Tray","USA",4,"0",0
"1635",946,"Right Foods","Dr. McDougall's Vegan Chicken Ramen","Cup","USA",1.75,"0",0
"1636",945,"Pot Noodle","Jamaican Jerk!","Cup","UK",2.75,"0",0
"1637",944,"Wai Wai","Oriental Style Instant Noodles (Dry method)","Pack","Thailand",3,"0",0
"1638",943,"Amino","Zurek","Pack","Poland",3.25,"0",0
"1639",942,"Kamfen","E-men Lobster Soup","Pack","China",3.25,"0",0
"1640",941,"Ko-Lee","Go Noodles Chicken Special","Pack","UK",3.75,"0",0
"1641",940,"Wai Wai","Sour Soup Flavor","Pack","Thailand",3.5,"0",0
"1642",939,"Pot Noodle","Sweet & Sour","Cup","UK",3.75,"0",0
"1643",938,"Maruchan","Yakisoba Four Cheese","Tray","USA",3.75,"0",0
"1644",937,"Mama","Shrimp (TOM YUM)","Pack","Thailand",3.75,"0",0
"1645",936,"Yamachan","Mild Tonkotsu","Pack","USA",5,"0",0
"1646",935,"Maruchan","Beef","Cup","USA",3.5,"0",0
"1647",934,"Nongshim","Jinjja Jinjja Flamin' Hot & Nutty","Pack","USA",5,"2013",4
"1648",933,"Paldo","Kokomen Spicy Chicken","Cup","South Korea",4.5,"0",0
"1649",932,"Paldo","Namja Ramen (USA version)","Pack","South Korea",5,"0",0
"1650",931,"Kamfen","dried Mix Noodles Soya Bean Paste","Tray","China",3.75,"0",0
"1651",930,"Maruchan","35% Less Sodium Beef","Cup","USA",3.5,"0",0
"1652",929,"Vina Acecook","Good Artificial Minced Pork Bean Vermicelli","Pack","Vietnam",3.75,"0",0
"1653",928,"Kamfen","Dried Mix Noodles Artificial Spicy Pork","Tray","China",4,"0",0
"1654",927,"Paldo","Kokomen Spicy Chicken","Bowl","South Korea",4.75,"0",0
"1655",926,"Ibumie","VegeMee Vegetarian Flavour","Pack","Malaysia",2.75,"0",0
"1656",925,"Emart","Dare You! Habanero Ramen","Pack","South Korea",3.75,"0",0
"1657",924,"Maruchan","35% Less Sodium Chicken","Pack","USA",3.75,"0",0
"1658",923,"Ibumie","LadMee Hot Pepper","Pack","Malaysia",3.5,"0",0
"1659",922,"Sunlee","Shitake Mushroom Vernicalli","Bowl","Thailand",1.25,"0",0
"1660",921,"Ottogi","Jjajang Bokki","Bowl","South Korea",3.5,"0",0
"1661",920,"Shirakiku","Hot & Spicy Udon","Pack","USA",3,"0",0
"1662",919,"Maruchan","35% Less Sodium Beef","Pack","USA",3.5,"0",0
"1663",918,"Nongshim","Tempura Udon Flavor Cup Ramyun","Cup","South Korea",4.5,"0",0
"1664",917,"Vina Acecook","Good Chicken Abalone Bean Vermicelli","Pack","Vietnam",3.25,"0",0
"1665",916,"Goku Uma","Seafood Flavor Japanese Noodles","Bowl","Japan",4.25,"0",0
"1666",915,"Wai Wai","Casserole Beef Flavour","Pack","Thailand",3.5,"0",0
"1667",914,"Nissin","Ramen Shop Sapporo Miso","Pack","Japan",4,"0",0
"1668",913,"Nongshim","Spicy Shrimp Cup Ramyun","Cup","South Korea",4.25,"0",0
"1669",912,"Maruchan","Instant Lunch Shrimp","Cup","USA",3.75,"0",0
"1670",911,"Nissin","Top Ramen Cucharealo Habanero Shrimp","Pack","USA",3.75,"0",0
"1671",910,"Paldo","Namja Ramyun","Bowl","South Korea",4.25,"0",0
"1672",909,"Indomie","Kriuuk Bawang","Pack","Indonesia",4.25,"0",0
"1673",908,"Sapporo Ichiban","Original Flavor","Cup","USA",3.5,"0",0
"1674",907,"Nongshim","Neoguri Spicy Seafood","Cup","South Korea",4,"0",0
"1675",906,"Daddy","Kari 365 Curry Flavour","Pack","Malaysia",5,"0",0
"1676",905,"Tradition","Vegetable Instant Noodle soup","Cup","USA",3.25,"0",0
"1677",904,"Myojo","Ippei-chan Yomise-No Yakisoba Oriental","Tray","Japan",4.75,"0",0
"1678",903,"Han's South Korea","Rice Noodle With Seafood Flavored Soup","Tray","South Korea",3.5,"0",0
"1679",902,"Sunlee","Pho Bo Beef Flavour Rice Stick","Bowl","Thailand",3.25,"0",0
"1680",901,"Sarimi","Rasa Ayam Bawang","Pack","Indonesia",3.5,"0",0
"1681",900,"Maruchan","Instant Lunch Chicken","Cup","USA",3.5,"0",0
"1682",899,"FMF","Chow Tomato ","Pack","Fiji",4.25,"0",0
"1683",898,"Long Kow","Crystal Noodles Savory Shoyu","Cup","China",1.5,"0",0
"1684",897,"FMF","Chow Masala","Pack","Fiji",4,"0",0
"1685",896,"Vina Acecook","Good Tomyum Kung Bean Vermicelli","Pack","Vietnam",3.5,"0",0
"1686",895,"SuperMi","Sedaaap Mi Goreng","Pack","Indonesia",5,"0",0
"1687",894,"Han's South Korea","Rice Noodle With Kimchi Flavored Soup","Tray","South Korea",3,"0",0
"1688",893,"Paldo","Bowl Noodle Shrimp Flavor","Bowl","South Korea",3.25,"0",0
"1689",892,"ABC","Selera Pedas Hot Tomato Soup Flavor","Pack","Indonesia",4.5,"0",0
"1690",891,"Vina Acecook","Hao Hao Mushroom","Pack","Vietnam",2.75,"0",0
"1691",890,"Unif / Tung-I","Mushroom Flavor Ramen Noodles","Pack","Vietnam",3.5,"0",0
"1692",889,"Yamachan","Rich Shoyu Ramen","Pack","USA",4,"0",0
"1693",888,"Yamachan","Nagasaki Sara Udon Chicken ","Pack","USA",4.25,"0",0
"1694",887,"Yamachan","Cold Noodles With Lemon Soy Dressing","Pack","USA",4,"0",0
"1695",886,"Yamachan","Tonkotsu-Shoyu Rich Pork Flavor Ramen","Pack","USA",4.75,"0",0
"1696",885,"Yamachan","Miso Ramen Rich Sapporo Miso","Pack","USA",5,"0",0
"1697",884,"Yamachan","Miso Ramen - Mild","Pack","USA",4,"0",0
"1698",883,"Yamachan","Shio Ramen Seafood Mild","Pack","USA",4.5,"0",0
"1699",882,"SuperMi","GoBang","Pack","Indonesia",5,"0",0
"1700",881,"Han's South Korea","Rice Noodle With Hot & Spicy","Tray","South Korea",3.25,"0",0
"1701",880,"Golden Wheat","South Korean Style Seafood","Cup","China",2.75,"0",0
"1702",879,"Song Hak","Rice Topokki","Bowl","South Korea",5,"0",0
"1703",878,"Nissin","Top Ramen Short Cuts Lime Chili","Pack","USA",3.75,"0",0
"1704",877,"Nongshim","Shin Bowl (New)","Bowl","USA",4.25,"0",0
"1705",876,"Sarimi","Soto Koya Pedasss","Pack","Indonesia",3.25,"0",0
"1706",875,"Sunlee","Artificial Chicken Rice Vermicelli","Bowl","Thailand",2.5,"0",0
"1707",874,"Fuji Mengyo","Nabeyaki Udon","Bowl","Japan",3.5,"0",0
"1708",873,"Vifon","Viet Rice Noodles Chicken","Pack","Vietnam",3.5,"0",0
"1709",872,"Nongshim","Chapagetti","Bowl","USA",5,"0",0
"1710",871,"Dragonfly","Artificial Hot & Sour Shrimp","Pack","China",4,"0",0
"1711",870,"SuperMi","Mi Keriting Rasa Ayam Bawang","Pack","Indonesia",3.75,"0",0
"1712",869,"Vina Acecook","Good Chicken Bean Vermicelli","Pack","Vietnam",3.25,"0",0
"1713",868,"CJ CheilJedang","Katsuobushi Udon","Bowl","South Korea",3.75,"0",0
"1714",867,"Indomie","Rasa Coto Makassar","Pack","Indonesia",4,"0",0
"1715",866,"Master Kong","Mianba","Pack","China",4,"0",0
"1716",865,"Little Cook","Stewed Duck","Cup","Thailand",3,"0",0
"1717",864,"Unif / Tung-I","Chinese Spices Tong Tsai Bean Vermicelli","Pack","Taiwan",3.5,"0",0
"1718",863,"Indomie","Special Fried Curly Noodle (Local)","Pack","Indonesia",5,"0",0
"1719",862,"Nissin","Top Ramen Short Cuts Roast Chicken","Pack","USA",4.25,"0",0
"1720",861,"Vina Acecook","Hao Hao Mi Chay Vegetarian","Pack","Vietnam",3.25,"0",0
"1721",860,"Baijia","Artificial Pickled Cabbage Fish","Pack","China",2.75,"0",0
"1722",859,"Tradition","Imitation Chicken Vegetarian","Cup","USA",3.75,"0",0
"1723",858,"Indomie","Rasa Mi Cakalang","Pack","Indonesia",4.5,"0",0
"1724",857,"Sempio","Seafood Vermicelli Anchovy","Bowl","South Korea",4.25,"0",0
"1725",856,"Little Cook","Mushroom Vegetarian","Bowl","Thailand",4.75,"0",0
"1726",855,"Vina Acecook","Bestcook Hot & Sour Shrimp","Bowl","Vietnam",4.25,"0",0
"1727",854,"Long Kow","Crystal Noodles Hot & Sour","Bowl","China",3.5,"0",0
"1728",853,"Dongwon","RaUdong Unfried Noodle With Kimchi","Bowl","South Korea",4.5,"0",0
"1729",852,"SuperMi","Sedaaap Mi Kuah Rasa Kari Ayam","Pack","Indonesia",4,"0",0
"1730",851,"Dragonfly","Artificial Pork Ribs","Bowl","China",3.5,"0",0
"1731",850,"Nissin","Top Ramen Short Cuts Chicken","Pack","USA",4,"0",0
"1732",849,"Nissin","Top Ramen Cucharealo Tomato Chicken","Pack","USA",3.5,"0",0
"1733",848,"Golden Wheat","South Korean Style Spicy Pork","Cup","China",3.5,"0",0
"1734",847,"Itomen","Sansai Soba Edible Wld Plant","Bowl","Japan",3.25,"0",0
"1735",846,"Vifon","Mi Kim Chee","Pack","Vietnam",3.75,"0",0
"1736",845,"Nongshim","Doong Ji Cold Noodle Chilled Broth","Pack","South Korea",4.25,"0",0
"1737",844,"Maggi","2 Minute Noodles Perencah Asam Laksa","Pack","Malaysia",4,"0",0
"1738",843,"Nissin","Top Ramen Short Cuts Beef","Pack","USA",3.5,"0",0
"1739",842,"JML","Artificial Stew Beef","Bowl","China",3.75,"0",0
"1740",841,"Nongshim","Chapagetti (South Korean)","Pack","South Korea",4,"0",0
"1741",840,"Chewy","Stir Rice Vermicelli Singaporean Laksa","Tray","China",3.75,"0",0
"1742",839,"CJ CheilJedang","Mild Bean Curd Stew","Cup","South Korea",2,"0",0
"1743",838,"Sarimi","Soto Koya Gurih","Pack","Indonesia",4,"0",0
"1744",837,"Nissin","Top Ramen Cucharealo Picante Chicken","Pack","USA",4.5,"0",0
"1745",836,"Binh Tay","Mi Chay Vegetarian","Pack","Vietnam",3.5,"0",0
"1746",835,"Mr. Noodles","Shrimp","Pack","Canada",2.5,"0",0
"1747",834,"Indomie","Mi Goreng Kriuuk Pedas","Pack","Indonesia",3.75,"0",0
"1748",833,"Wai Wai","Vegetarian","Pack","Thailand",3.5,"0",0
"1749",832,"Dragonfly","Mee Goreng Dry Ramen Noodles","Pack","China",3.75,"0",0
"1750",831,"Vifon","Instant Porridge Chicken","Pack","Vietnam",3.25,"0",0
"1751",830,"Seven-Eleven","Seven & I Shoyu","Cup","Japan",4.5,"0",0
"1752",829,"Paldo","Kko Kko Myun King Cup","Bowl","South Korea",4.75,"0",0
"1753",828,"Paldo","Seolleongtangmyeon","Pack","South Korea",3.5,"0",0
"1754",827,"Paldo","Rabokki","Pack","South Korea",4.75,"0",0
"1755",826,"Paldo","Namja","Pack","South Korea",5,"0",0
"1756",825,"Paldo","Shoyu","Cup","Japan",3.25,"0",0
"1757",824,"Paldo","Bibim Men Cucumber","Pack","South Korea",5,"0",0
"1758",823,"Paldo","Kokomen Spicy Chicken","Pack","South Korea",5,"2013",9
"1759",822,"Paldo","Speed King Bowl (Prototype)","Bowl","South Korea",3.5,"0",0
